run_id,source_robot,target_robot,seed,status
ft_minicheetah_to_go2_seed09,minicheetah,go2,9,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go2_seed09,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go2_seed09.csv
ft_minicheetah_to_go2_seed10,minicheetah,go2,10,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go2_seed10,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go2_seed10.csv
ft_minicheetah_to_a1_seed01,minicheetah,a1,1,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_a1_seed01,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_a1_seed01.csv
ft_minicheetah_to_a1_seed02,minicheetah,a1,2,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_a1_seed02,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_a1_seed02.csv
ft_minicheetah_to_a1_seed03,minicheetah,a1,3,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_a1_seed03,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_a1_seed03.csv
ft_minicheetah_to_a1_seed04,minicheetah,a1,4,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_a1_seed04,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_a1_seed04.csv
ft_minicheetah_to_a1_seed05,minicheetah,a1,5,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_a1_seed05,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_a1_seed05.csv
ft_minicheetah_to_a1_seed06,minicheetah,a1,6,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_a1_seed06,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_a1_seed06.csv
ft_minicheetah_to_a1_seed07,minicheetah,a1,7,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_a1_seed07,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_a1_seed07.csv
ft_minicheetah_to_a1_seed08,minicheetah,a1,8,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_a1_seed08,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_a1_seed08.csv
ft_minicheetah_to_a1_seed09,minicheetah,a1,9,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_a1_seed09,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_a1_seed09.csv
ft_minicheetah_to_a1_seed10,minicheetah,a1,10,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_a1_seed10,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_a1_seed10.csv
